movement_id,timestamp,warehouse_id,product_id,movement_type,direction,quantity,unit_cost,reference_doc,notes
MOV-01605,2024-10-09 21:30:00,WH-HCM01,PROD-040,OUTBOUND_SALE,OUT,14,140.66,SO-66810,Xuat ban hang khach le & doanh nghiep
MOV-01606,2024-10-10 01:30:00,WH-DN01,PROD-002,INBOUND_PO,IN,44,122.58,PO-2024-056,Nhap hang theo don mua nha cung cap
MOV-01607,2024-10-10 04:30:00,WH-DN01,PROD-039,INBOUND_PO,IN,54,31.39,PO-2024-020,Nhap hang theo don mua nha cung cap
MOV-01608,2024-10-10 14:30:00,WH-HCM01,PROD-039,OUTBOUND_SALE,OUT,10,31.39,SO-19429,Xuat ban hang khach le & doanh nghiep
MOV-01604,2024-10-10 15:30:00,WH-HCM01,PROD-006,TRANSFER_IN,IN,7,57.46,TRF-7188,Dieu chuyen nhap tu WH-DN01
MOV-01609,2024-10-10 19:30:00,WH-DN01,PROD-013,OUTBOUND_SALE,OUT,5,110.02,SO-34854,Xuat ban hang khach le & doanh nghiep
MOV-01610,2024-10-10 22:30:00,WH-HCM01,PROD-047,OUTBOUND_SALE,OUT,14,129.34,SO-59054,Xuat ban hang khach le & doanh nghiep
MOV-01611,2024-10-11 04:30:00,WH-DN01,PROD-026,OUTBOUND_SALE,OUT,14,141.61,SO-58908,Xuat ban hang khach le & doanh nghiep
MOV-01612,2024-10-11 10:30:00,WH-HCM01,PROD-038,OUTBOUND_SALE,OUT,4,99.09,SO-63580,Xuat ban hang khach le & doanh nghiep
MOV-01613,2024-10-11 13:30:00,WH-HN01,PROD-025,SCRAP_DAMAGED,OUT,1,142.37,SCRAP-4182,Xuat huy hang can date/hong vo trong kho
MOV-01614,2024-10-11 19:30:00,WH-HCM01,PROD-023,RETURN_CUSTOMER,IN,3,114.8,RMA-9005,Khach tra hang da kiem tra dat tieu chuan
MOV-01615,2024-10-12 00:30:00,WH-HCM01,PROD-025,INBOUND_PO,IN,47,142.37,PO-2024-032,Nhap hang theo don mua nha cung cap
MOV-01616,2024-10-12 04:30:00,WH-DN01,PROD-041,OUTBOUND_SALE,OUT,14,66.18,SO-98660,Xuat ban hang khach le & doanh nghiep
MOV-01617,2024-10-12 07:30:00,WH-HCM01,PROD-010,INBOUND_PO,IN,36,27.88,PO-2024-082,Nhap hang theo don mua nha cung cap
MOV-01618,2024-10-12 13:30:00,WH-HN01,PROD-017,RETURN_CUSTOMER,IN,1,74.18,RMA-3644,Khach tra hang da kiem tra dat tieu chuan
MOV-01619,2024-10-12 22:30:00,WH-HCM01,PROD-006,OUTBOUND_SALE,OUT,11,57.46,SO-34749,Xuat ban hang khach le & doanh nghiep
MOV-01620,2024-10-13 04:30:00,WH-DN01,PROD-017,OUTBOUND_SALE,OUT,14,74.18,SO-49612,Xuat ban hang khach le & doanh nghiep
MOV-01621,2024-10-13 10:30:00,WH-HCM01,PROD-027,OUTBOUND_SALE,OUT,14,40.94,SO-21648,Xuat ban hang khach le & doanh nghiep
MOV-01622,2024-10-13 13:30:00,WH-DN01,PROD-010,OUTBOUND_SALE,OUT,7,27.88,SO-37462,Xuat ban hang khach le & doanh nghiep
MOV-01623,2024-10-13 19:30:00,WH-HN01,PROD-011,INBOUND_PO,IN,51,141.04,PO-2024-001,Nhap hang theo don mua nha cung cap
MOV-01624,2024-10-13 22:30:00,WH-HCM01,PROD-027,OUTBOUND_SALE,OUT,11,40.94,SO-64636,Xuat ban hang khach le & doanh nghiep
MOV-01625,2024-10-14 03:30:00,WH-HN01,PROD-012,INBOUND_PO,IN,43,41.1,PO-2024-024,Nhap hang theo don mua nha cung cap
MOV-01626,2024-10-14 10:30:00,WH-HN01,PROD-012,OUTBOUND_SALE,OUT,6,41.1,SO-17730,Xuat ban hang khach le & doanh nghiep
MOV-01627,2024-10-14 14:30:00,WH-HN01,PROD-017,INBOUND_PO,IN,46,74.18,PO-2024-058,Nhap hang theo don mua nha cung cap
MOV-01628,2024-10-14 17:30:00,WH-HN01,PROD-006,TRANSFER_OUT,OUT,4,57.46,TRF-7188,Dieu chuyen xuat sang WH-HCM01
MOV-01630,2024-10-14 22:30:00,WH-HN01,PROD-038,OUTBOUND_SALE,OUT,6,99.09,SO-72638,Xuat ban hang khach le & doanh nghiep
MOV-01631,2024-10-15 04:30:00,WH-HN01,PROD-001,OUTBOUND_SALE,OUT,3,108.8,SO-44875,Xuat ban hang khach le & doanh nghiep
MOV-01632,2024-10-15 07:30:00,WH-HN01,PROD-007,OUTBOUND_SALE,OUT,6,31.73,SO-78463,Xuat ban hang khach le & doanh nghiep
MOV-01633,2024-10-15 10:30:00,WH-HCM01,PROD-049,OUTBOUND_SALE,OUT,7,48.91,SO-73691,Xuat ban hang khach le & doanh nghiep
MOV-01634,2024-10-15 16:30:00,WH-HCM01,PROD-028,INBOUND_PO,IN,41,20.77,PO-2024-049,Nhap hang theo don mua nha cung cap
MOV-01629,2024-10-15 17:30:00,WH-HCM01,PROD-006,TRANSFER_IN,IN,4,57.46,TRF-7188,Dieu chuyen nhap tu WH-HN01
MOV-01635,2024-10-15 21:30:00,WH-HN01,PROD-024,SCRAP_DAMAGED,OUT,2,33.84,SCRAP-7200,Xuat huy hang can date/hong vo trong kho
MOV-01636,2024-10-16 00:30:00,WH-DN01,PROD-007,RETURN_VENDOR,OUT,1,31.73,RTV-8486,Tra hang loi cho nha cung cap
MOV-01637,2024-10-16 06:30:00,WH-HN01,PROD-002,INBOUND_PO,IN,58,122.58,PO-2024-016,Nhap hang theo don mua nha cung cap
MOV-01638,2024-10-16 11:30:00,WH-HN01,PROD-024,RETURN_CUSTOMER,IN,2,33.84,RMA-8785,Khach tra hang da kiem tra dat tieu chuan
MOV-01639,2024-10-16 17:30:00,WH-HN01,PROD-041,OUTBOUND_SALE,OUT,8,66.18,SO-12179,Xuat ban hang khach le & doanh nghiep
MOV-01640,2024-10-16 22:30:00,WH-HCM01,PROD-021,TRANSFER_OUT,OUT,5,130.48,TRF-8938,Dieu chuyen xuat sang WH-DN01
MOV-01642,2024-10-17 01:30:00,WH-DN01,PROD-043,OUTBOUND_SALE,OUT,14,149.1,SO-23166,Xuat ban hang khach le & doanh nghiep
MOV-01643,2024-10-17 11:30:00,WH-HCM01,PROD-046,TRANSFER_OUT,OUT,5,146.15,TRF-9158,Dieu chuyen xuat sang WH-HN01
MOV-01645,2024-10-17 16:30:00,WH-HCM01,PROD-030,INBOUND_PO,IN,30,27.83,PO-2024-059,Nhap hang theo don mua nha cung cap
MOV-01646,2024-10-17 19:30:00,WH-HCM01,PROD-016,OUTBOUND_SALE,OUT,6,56.02,SO-37740,Xuat ban hang khach le & doanh nghiep
MOV-01647,2024-10-17 23:30:00,WH-HCM01,PROD-045,INBOUND_PO,IN,25,51.57,PO-2024-014,Nhap hang theo don mua nha cung cap
MOV-01648,2024-10-18 05:30:00,WH-HN01,PROD-011,SCRAP_DAMAGED,OUT,2,141.04,SCRAP-7283,Xuat huy hang can date/hong vo trong kho
MOV-01641,2024-10-18 10:30:00,WH-DN01,PROD-021,TRANSFER_IN,IN,5,130.48,TRF-8938,Dieu chuyen nhap tu WH-HCM01
MOV-01649,2024-10-18 10:30:00,WH-DN01,PROD-043,OUTBOUND_SALE,OUT,10,149.1,SO-97897,Xuat ban hang khach le & doanh nghiep
MOV-01644,2024-10-18 11:30:00,WH-HN01,PROD-046,TRANSFER_IN,IN,5,146.15,TRF-9158,Dieu chuyen nhap tu WH-HCM01
MOV-01650,2024-10-18 13:30:00,WH-HCM01,PROD-041,OUTBOUND_SALE,OUT,14,66.18,SO-74482,Xuat ban hang khach le & doanh nghiep
MOV-01651,2024-10-18 16:30:00,WH-DN01,PROD-015,INBOUND_PO,IN,56,127.1,PO-2024-081,Nhap hang theo don mua nha cung cap
MOV-01652,2024-10-18 19:30:00,WH-DN01,PROD-046,OUTBOUND_SALE,OUT,14,146.15,SO-60023,Xuat ban hang khach le & doanh nghiep
MOV-01653,2024-10-19 01:30:00,WH-HN01,PROD-017,INBOUND_PO,IN,27,74.18,PO-2024-038,Nhap hang theo don mua nha cung cap
MOV-01654,2024-10-19 04:30:00,WH-DN01,PROD-048,OUTBOUND_SALE,OUT,12,159.35,SO-34662,Xuat ban hang khach le & doanh nghiep
MOV-01655,2024-10-19 07:30:00,WH-HN01,PROD-021,OUTBOUND_SALE,OUT,9,130.48,SO-85617,Xuat ban hang khach le & doanh nghiep
MOV-01656,2024-10-19 14:30:00,WH-DN01,PROD-021,INBOUND_PO,IN,43,130.48,PO-2024-017,Nhap hang theo don mua nha cung cap
MOV-01657,2024-10-19 18:30:00,WH-HN01,PROD-035,OUTBOUND_SALE,OUT,10,50.68,SO-51409,Xuat ban hang khach le & doanh nghiep
MOV-01658,2024-10-19 22:30:00,WH-DN01,PROD-015,INBOUND_PO,IN,51,127.1,PO-2024-061,Nhap hang theo don mua nha cung cap
MOV-01659,2024-10-20 05:30:00,WH-DN01,PROD-033,OUTBOUND_SALE,OUT,14,159.31,SO-26182,Xuat ban hang khach le & doanh nghiep
MOV-01660,2024-10-20 10:30:00,WH-HCM01,PROD-037,SCRAP_DAMAGED,OUT,2,57.54,SCRAP-4534,Xuat huy hang can date/hong vo trong kho
MOV-01661,2024-10-20 16:30:00,WH-DN01,PROD-004,OUTBOUND_SALE,OUT,8,110.28,SO-30014,Xuat ban hang khach le & doanh nghiep
MOV-01662,2024-10-20 20:30:00,WH-HN01,PROD-045,INBOUND_PO,IN,23,51.57,PO-2024-023,Nhap hang theo don mua nha cung cap
MOV-01663,2024-10-21 02:30:00,WH-DN01,PROD-043,INBOUND_PO,IN,30,149.1,PO-2024-003,Nhap hang theo don mua nha cung cap
MOV-01664,2024-10-21 08:30:00,WH-HCM01,PROD-031,OUTBOUND_SALE,OUT,8,152.45,SO-61296,Xuat ban hang khach le & doanh nghiep
MOV-01665,2024-10-21 14:30:00,WH-HCM01,PROD-019,OUTBOUND_SALE,OUT,7,145.49,SO-35571,Xuat ban hang khach le & doanh nghiep
MOV-01666,2024-10-21 20:30:00,WH-DN01,PROD-049,OUTBOUND_SALE,OUT,12,48.91,SO-17094,Xuat ban hang khach le & doanh nghiep
MOV-01667,2024-10-22 01:30:00,WH-HN01,PROD-037,OUTBOUND_SALE,OUT,5,57.54,SO-67918,Xuat ban hang khach le & doanh nghiep
MOV-01668,2024-10-22 07:30:00,WH-HN01,PROD-014,OUTBOUND_SALE,OUT,6,41.2,SO-35644,Xuat ban hang khach le & doanh nghiep
MOV-01669,2024-10-22 10:30:00,WH-HCM01,PROD-007,OUTBOUND_SALE,OUT,13,31.73,SO-29346,Xuat ban hang khach le & doanh nghiep
MOV-01670,2024-10-22 16:30:00,WH-DN01,PROD-044,RETURN_CUSTOMER,IN,1,94.76,RMA-1922,Khach tra hang da kiem tra dat tieu chuan
MOV-01671,2024-10-22 19:30:00,WH-DN01,PROD-012,OUTBOUND_SALE,OUT,3,41.1,SO-25380,Xuat ban hang khach le & doanh nghiep
MOV-01672,2024-10-23 00:30:00,WH-HN01,PROD-041,OUTBOUND_SALE,OUT,14,66.18,SO-62952,Xuat ban hang khach le & doanh nghiep
MOV-01673,2024-10-23 04:30:00,WH-HN01,PROD-026,OUTBOUND_SALE,OUT,10,141.61,SO-49674,Xuat ban hang khach le & doanh nghiep
MOV-01674,2024-10-23 08:30:00,WH-DN01,PROD-050,OUTBOUND_SALE,OUT,14,25.12,SO-97914,Xuat ban hang khach le & doanh nghiep
MOV-01675,2024-10-23 11:30:00,WH-HCM01,PROD-025,INBOUND_PO,IN,37,142.37,PO-2024-085,Nhap hang theo don mua nha cung cap
MOV-01676,2024-10-23 17:30:00,WH-HN01,PROD-008,OUTBOUND_SALE,OUT,4,83.24,SO-25997,Xuat ban hang khach le & doanh nghiep
MOV-01677,2024-10-24 02:30:00,WH-HCM01,PROD-031,OUTBOUND_SALE,OUT,7,152.45,SO-22393,Xuat ban hang khach le & doanh nghiep
MOV-01678,2024-10-24 06:30:00,WH-HCM01,PROD-045,OUTBOUND_SALE,OUT,9,51.57,SO-49107,Xuat ban hang khach le & doanh nghiep
MOV-01679,2024-10-24 10:30:00,WH-HN01,PROD-046,OUTBOUND_SALE,OUT,5,146.15,SO-34233,Xuat ban hang khach le & doanh nghiep
MOV-01680,2024-10-24 16:30:00,WH-HN01,PROD-026,INBOUND_PO,IN,55,141.61,PO-2024-071,Nhap hang theo don mua nha cung cap
MOV-01681,2024-10-25 01:30:00,WH-HN01,PROD-043,INBOUND_PO,IN,27,149.1,PO-2024-024,Nhap hang theo don mua nha cung cap
MOV-01682,2024-10-25 05:30:00,WH-DN01,PROD-021,OUTBOUND_SALE,OUT,4,130.48,SO-15130,Xuat ban hang khach le & doanh nghiep
MOV-01683,2024-10-25 09:30:00,WH-HCM01,PROD-011,OUTBOUND_SALE,OUT,1,141.04,SO-83727,Xuat ban hang khach le & doanh nghiep
MOV-01684,2024-10-25 14:30:00,WH-HN01,PROD-006,TRANSFER_OUT,OUT,8,57.46,TRF-5891,Dieu chuyen xuat sang WH-DN01
MOV-01686,2024-10-25 22:30:00,WH-HCM01,PROD-019,OUTBOUND_SALE,OUT,13,145.49,SO-80005,Xuat ban hang khach le & doanh nghiep
MOV-01687,2024-10-26 09:30:00,WH-DN01,PROD-039,OUTBOUND_SALE,OUT,11,31.39,SO-76924,Xuat ban hang khach le & doanh nghiep
MOV-01688,2024-10-26 13:30:00,WH-HCM01,PROD-003,INBOUND_PO,IN,35,22.23,PO-2024-005,Nhap hang theo don mua nha cung cap
MOV-01689,2024-10-26 17:30:00,WH-HN01,PROD-009,OUTBOUND_SALE,OUT,12,135.78,SO-82361,Xuat ban hang khach le & doanh nghiep
MOV-01690,2024-10-26 21:30:00,WH-DN01,PROD-009,OUTBOUND_SALE,OUT,14,135.78,SO-91567,Xuat ban hang khach le & doanh nghiep
MOV-01685,2024-10-27 02:30:00,WH-DN01,PROD-006,TRANSFER_IN,IN,8,57.46,TRF-5891,Dieu chuyen nhap tu WH-HN01
MOV-01691,2024-10-27 03:30:00,WH-DN01,PROD-017,OUTBOUND_SALE,OUT,9,74.18,SO-95166,Xuat ban hang khach le & doanh nghiep
MOV-01692,2024-10-27 07:30:00,WH-HN01,PROD-017,OUTBOUND_SALE,OUT,13,74.18,SO-65750,Xuat ban hang khach le & doanh nghiep
MOV-01693,2024-10-27 11:30:00,WH-HN01,PROD-041,OUTBOUND_SALE,OUT,14,66.18,SO-45310,Xuat ban hang khach le & doanh nghiep
MOV-01694,2024-10-27 15:30:00,WH-HCM01,PROD-043,INBOUND_PO,IN,52,149.1,PO-2024-082,Nhap hang theo don mua nha cung cap
MOV-01695,2024-10-27 19:30:00,WH-HN01,PROD-021,OUTBOUND_SALE,OUT,9,130.48,SO-59668,Xuat ban hang khach le & doanh nghiep
MOV-01696,2024-10-28 03:30:00,WH-HN01,PROD-044,OUTBOUND_SALE,OUT,11,94.76,SO-63317,Xuat ban hang khach le & doanh nghiep
MOV-01697,2024-10-28 06:30:00,WH-HN01,PROD-024,OUTBOUND_SALE,OUT,8,33.84,SO-45815,Xuat ban hang khach le & doanh nghiep
MOV-01698,2024-10-28 13:30:00,WH-HN01,PROD-025,OUTBOUND_SALE,OUT,4,142.37,SO-26187,Xuat ban hang khach le & doanh nghiep
MOV-01699,2024-10-28 17:30:00,WH-DN01,PROD-038,OUTBOUND_SALE,OUT,10,99.09,SO-22522,Xuat ban hang khach le & doanh nghiep
MOV-01700,2024-10-28 22:30:00,WH-DN01,PROD-036,INBOUND_PO,IN,37,50.51,PO-2024-082,Nhap hang theo don mua nha cung cap
MOV-01701,2024-10-29 01:30:00,WH-HN01,PROD-021,TRANSFER_OUT,OUT,5,130.48,TRF-6655,Dieu chuyen xuat sang WH-HCM01
MOV-01703,2024-10-29 07:30:00,WH-DN01,PROD-001,OUTBOUND_SALE,OUT,13,108.8,SO-77314,Xuat ban hang khach le & doanh nghiep
MOV-01704,2024-10-29 11:30:00,WH-HN01,PROD-025,OUTBOUND_SALE,OUT,12,142.37,SO-45044,Xuat ban hang khach le & doanh nghiep
MOV-01705,2024-10-29 20:30:00,WH-HN01,PROD-029,INBOUND_PO,IN,42,142.68,PO-2024-062,Nhap hang theo don mua nha cung cap
MOV-01706,2024-10-30 05:30:00,WH-HN01,PROD-020,OUTBOUND_SALE,OUT,9,30.91,SO-50991,Xuat ban hang khach le & doanh nghiep
MOV-01707,2024-10-30 08:30:00,WH-HN01,PROD-047,OUTBOUND_SALE,OUT,6,129.34,SO-22272,Xuat ban hang khach le & doanh nghiep
MOV-01702,2024-10-30 13:30:00,WH-HCM01,PROD-021,TRANSFER_IN,IN,5,130.48,TRF-6655,Dieu chuyen nhap tu WH-HN01
MOV-01708,2024-10-30 17:30:00,WH-DN01,PROD-001,OUTBOUND_SALE,OUT,9,108.8,SO-98740,Xuat ban hang khach le & doanh nghiep
MOV-01709,2024-10-30 21:30:00,WH-HCM01,PROD-044,OUTBOUND_SALE,OUT,13,94.76,SO-79783,Xuat ban hang khach le & doanh nghiep
MOV-01710,2024-10-31 03:30:00,WH-HCM01,PROD-035,INBOUND_PO,IN,42,50.68,PO-2024-032,Nhap hang theo don mua nha cung cap
MOV-01711,2024-10-31 06:30:00,WH-HN01,PROD-044,OUTBOUND_SALE,OUT,11,94.76,SO-39500,Xuat ban hang khach le & doanh nghiep
MOV-01712,2024-10-31 15:30:00,WH-DN01,PROD-032,RETURN_CUSTOMER,IN,2,94.58,RMA-3793,Khach tra hang da kiem tra dat tieu chuan
MOV-01713,2024-11-01 00:30:00,WH-HN01,PROD-019,INBOUND_PO,IN,39,145.49,PO-2024-064,Nhap hang theo don mua nha cung cap
MOV-01714,2024-11-01 11:30:00,WH-DN01,PROD-042,OUTBOUND_SALE,OUT,11,81.7,SO-14643,Xuat ban hang khach le & doanh nghiep
MOV-01715,2024-11-01 17:30:00,WH-DN01,PROD-004,TRANSFER_OUT,OUT,4,110.28,TRF-8542,Dieu chuyen xuat sang WH-HCM01
MOV-01717,2024-11-01 22:30:00,WH-HN01,PROD-023,OUTBOUND_SALE,OUT,14,114.8,SO-34400,Xuat ban hang khach le & doanh nghiep
MOV-01718,2024-11-02 04:30:00,WH-HN01,PROD-028,OUTBOUND_SALE,OUT,10,20.77,SO-35892,Xuat ban hang khach le & doanh nghiep
MOV-01719,2024-11-02 07:30:00,WH-HN01,PROD-027,OUTBOUND_SALE,OUT,4,40.94,SO-73886,Xuat ban hang khach le & doanh nghiep
MOV-01720,2024-11-02 10:30:00,WH-HCM01,PROD-017,OUTBOUND_SALE,OUT,6,74.18,SO-71695,Xuat ban hang khach le & doanh nghiep
MOV-01721,2024-11-02 16:30:00,WH-DN01,PROD-028,OUTBOUND_SALE,OUT,5,20.77,SO-80310,Xuat ban hang khach le & doanh nghiep
MOV-01722,2024-11-02 21:30:00,WH-DN01,PROD-043,OUTBOUND_SALE,OUT,10,149.1,SO-31211,Xuat ban hang khach le & doanh nghiep
MOV-01723,2024-11-03 01:30:00,WH-DN01,PROD-001,OUTBOUND_SALE,OUT,8,108.8,SO-36013,Xuat ban hang khach le & doanh nghiep
MOV-01724,2024-11-03 04:30:00,WH-HN01,PROD-009,OUTBOUND_SALE,OUT,9,135.78,SO-65188,Xuat ban hang khach le & doanh nghiep
MOV-01716,2024-11-03 05:30:00,WH-HCM01,PROD-004,TRANSFER_IN,IN,4,110.28,TRF-8542,Dieu chuyen nhap tu WH-DN01
MOV-01725,2024-11-03 09:30:00,WH-HN01,PROD-043,TRANSFER_OUT,OUT,7,149.1,TRF-5354,Dieu chuyen xuat sang WH-DN01
MOV-01727,2024-11-03 15:30:00,WH-DN01,PROD-044,OUTBOUND_SALE,OUT,5,94.76,SO-26703,Xuat ban hang khach le & doanh nghiep
MOV-01728,2024-11-03 20:30:00,WH-DN01,PROD-033,INBOUND_PO,IN,44,159.31,PO-2024-017,Nhap hang theo don mua nha cung cap
MOV-01729,2024-11-03 23:30:00,WH-HN01,PROD-009,RETURN_CUSTOMER,IN,1,135.78,RMA-6638,Khach tra hang da kiem tra dat tieu chuan
MOV-01730,2024-11-04 02:30:00,WH-HN01,PROD-004,INBOUND_PO,IN,41,110.28,PO-2024-056,Nhap hang theo don mua nha cung cap
MOV-01726,2024-11-04 09:30:00,WH-DN01,PROD-043,TRANSFER_IN,IN,7,149.1,TRF-5354,Dieu chuyen nhap tu WH-HN01
MOV-01731,2024-11-04 11:30:00,WH-DN01,PROD-016,OUTBOUND_SALE,OUT,12,56.02,SO-29987,Xuat ban hang khach le & doanh nghiep
MOV-01732,2024-11-04 15:30:00,WH-HN01,PROD-017,OUTBOUND_SALE,OUT,14,74.18,SO-42421,Xuat ban hang khach le & doanh nghiep
MOV-01733,2024-11-04 21:30:00,WH-HCM01,PROD-007,OUTBOUND_SALE,OUT,14,31.73,SO-75841,Xuat ban hang khach le & doanh nghiep
MOV-01734,2024-11-05 01:30:00,WH-HCM01,PROD-041,OUTBOUND_SALE,OUT,13,66.18,SO-29493,Xuat ban hang khach le & doanh nghiep
MOV-01735,2024-11-05 05:30:00,WH-DN01,PROD-003,OUTBOUND_SALE,OUT,7,22.23,SO-35189,Xuat ban hang khach le & doanh nghiep
MOV-01736,2024-11-05 16:30:00,WH-DN01,PROD-031,OUTBOUND_SALE,OUT,3,152.45,SO-76828,Xuat ban hang khach le & doanh nghiep
MOV-01737,2024-11-05 22:30:00,WH-DN01,PROD-008,OUTBOUND_SALE,OUT,7,83.24,SO-57654,Xuat ban hang khach le & doanh nghiep
MOV-01738,2024-11-06 03:30:00,WH-HCM01,PROD-027,RETURN_CUSTOMER,IN,1,40.94,RMA-6240,Khach tra hang da kiem tra dat tieu chuan
MOV-01739,2024-11-06 06:30:00,WH-HN01,PROD-004,OUTBOUND_SALE,OUT,13,110.28,SO-52157,Xuat ban hang khach le & doanh nghiep
MOV-01740,2024-11-06 10:30:00,WH-DN01,PROD-039,OUTBOUND_SALE,OUT,4,31.39,SO-66479,Xuat ban hang khach le & doanh nghiep
MOV-01741,2024-11-06 14:30:00,WH-DN01,PROD-024,OUTBOUND_SALE,OUT,8,33.84,SO-49892,Xuat ban hang khach le & doanh nghiep
MOV-01742,2024-11-06 17:30:00,WH-HN01,PROD-044,OUTBOUND_SALE,OUT,11,94.76,SO-27079,Xuat ban hang khach le & doanh nghiep
MOV-01743,2024-11-06 22:30:00,WH-DN01,PROD-048,OUTBOUND_SALE,OUT,12,159.35,SO-79319,Xuat ban hang khach le & doanh nghiep
MOV-01744,2024-11-07 03:30:00,WH-DN01,PROD-014,OUTBOUND_SALE,OUT,12,41.2,SO-60338,Xuat ban hang khach le & doanh nghiep
MOV-01745,2024-11-07 06:30:00,WH-HN01,PROD-041,TRANSFER_OUT,OUT,4,66.18,TRF-4120,Dieu chuyen xuat sang WH-DN01
MOV-01747,2024-11-07 12:30:00,WH-HN01,PROD-035,TRANSFER_OUT,OUT,6,50.68,TRF-8769,Dieu chuyen xuat sang WH-HCM01
MOV-01749,2024-11-07 16:30:00,WH-HN01,PROD-027,OUTBOUND_SALE,OUT,11,40.94,SO-43099,Xuat ban hang khach le & doanh nghiep
MOV-01750,2024-11-07 21:30:00,WH-DN01,PROD-041,TRANSFER_OUT,OUT,7,66.18,TRF-2109,Dieu chuyen xuat sang WH-HN01
MOV-01752,2024-11-08 03:30:00,WH-HCM01,PROD-002,OUTBOUND_SALE,OUT,5,122.58,SO-88532,Xuat ban hang khach le & doanh nghiep
MOV-01746,2024-11-08 06:30:00,WH-DN01,PROD-041,TRANSFER_IN,IN,4,66.18,TRF-4120,Dieu chuyen nhap tu WH-HN01
MOV-01753,2024-11-08 08:30:00,WH-HN01,PROD-019,INBOUND_PO,IN,22,145.49,PO-2024-075,Nhap hang theo don mua nha cung cap
MOV-01754,2024-11-08 11:30:00,WH-HCM01,PROD-013,INBOUND_PO,IN,45,110.02,PO-2024-066,Nhap hang theo don mua nha cung cap
MOV-01748,2024-11-08 12:30:00,WH-HCM01,PROD-035,TRANSFER_IN,IN,6,50.68,TRF-8769,Dieu chuyen nhap tu WH-HN01
MOV-01755,2024-11-08 14:30:00,WH-HCM01,PROD-025,OUTBOUND_SALE,OUT,11,142.37,SO-61150,Xuat ban hang khach le & doanh nghiep
MOV-01756,2024-11-08 20:30:00,WH-HN01,PROD-012,OUTBOUND_SALE,OUT,3,41.1,SO-30971,Xuat ban hang khach le & doanh nghiep
MOV-01757,2024-11-09 06:30:00,WH-HCM01,PROD-034,OUTBOUND_SALE,OUT,6,35.18,SO-49768,Xuat ban hang khach le & doanh nghiep
MOV-01751,2024-11-09 09:30:00,WH-HN01,PROD-041,TRANSFER_IN,IN,7,66.18,TRF-2109,Dieu chuyen nhap tu WH-DN01
MOV-01758,2024-11-09 10:30:00,WH-DN01,PROD-036,OUTBOUND_SALE,OUT,4,50.51,SO-32427,Xuat ban hang khach le & doanh nghiep
MOV-01759,2024-11-09 14:30:00,WH-HN01,PROD-019,OUTBOUND_SALE,OUT,3,145.49,SO-93835,Xuat ban hang khach le & doanh nghiep
MOV-01760,2024-11-09 18:30:00,WH-DN01,PROD-009,RETURN_CUSTOMER,IN,2,135.78,RMA-1844,Khach tra hang da kiem tra dat tieu chuan
MOV-01761,2024-11-09 22:30:00,WH-HN01,PROD-035,SCRAP_DAMAGED,OUT,1,50.68,SCRAP-1022,Xuat huy hang can date/hong vo trong kho
MOV-01762,2024-11-10 03:30:00,WH-DN01,PROD-021,OUTBOUND_SALE,OUT,4,130.48,SO-81994,Xuat ban hang khach le & doanh nghiep
MOV-01763,2024-11-10 08:30:00,WH-DN01,PROD-040,INBOUND_PO,IN,38,140.66,PO-2024-043,Nhap hang theo don mua nha cung cap
MOV-01764,2024-11-10 11:30:00,WH-HN01,PROD-023,OUTBOUND_SALE,OUT,6,114.8,SO-46659,Xuat ban hang khach le & doanh nghiep
MOV-01765,2024-11-10 15:30:00,WH-HN01,PROD-035,OUTBOUND_SALE,OUT,13,50.68,SO-86449,Xuat ban hang khach le & doanh nghiep
MOV-01766,2024-11-10 18:30:00,WH-HCM01,PROD-025,INBOUND_PO,IN,36,142.37,PO-2024-085,Nhap hang theo don mua nha cung cap
MOV-01767,2024-11-10 22:30:00,WH-HN01,PROD-021,INBOUND_PO,IN,37,130.48,PO-2024-027,Nhap hang theo don mua nha cung cap
MOV-01768,2024-11-11 04:30:00,WH-HN01,PROD-047,OUTBOUND_SALE,OUT,14,129.34,SO-66872,Xuat ban hang khach le & doanh nghiep
MOV-01769,2024-11-11 09:30:00,WH-DN01,PROD-006,OUTBOUND_SALE,OUT,10,57.46,SO-33791,Xuat ban hang khach le & doanh nghiep
MOV-01770,2024-11-11 21:30:00,WH-HN01,PROD-042,RETURN_CUSTOMER,IN,2,81.7,RMA-1344,Khach tra hang da kiem tra dat tieu chuan
MOV-01771,2024-11-12 02:30:00,WH-HN01,PROD-026,OUTBOUND_SALE,OUT,13,141.61,SO-89668,Xuat ban hang khach le & doanh nghiep
MOV-01772,2024-11-12 06:30:00,WH-HN01,PROD-028,OUTBOUND_SALE,OUT,6,20.77,SO-69640,Xuat ban hang khach le & doanh nghiep
MOV-01773,2024-11-12 15:30:00,WH-DN01,PROD-025,OUTBOUND_SALE,OUT,3,142.37,SO-24422,Xuat ban hang khach le & doanh nghiep
MOV-01774,2024-11-12 18:30:00,WH-HCM01,PROD-003,INBOUND_PO,IN,28,22.23,PO-2024-032,Nhap hang theo don mua nha cung cap
MOV-01775,2024-11-12 21:30:00,WH-HCM01,PROD-039,OUTBOUND_SALE,OUT,3,31.39,SO-11231,Xuat ban hang khach le & doanh nghiep
MOV-01776,2024-11-13 00:30:00,WH-DN01,PROD-046,OUTBOUND_SALE,OUT,4,146.15,SO-36518,Xuat ban hang khach le & doanh nghiep
