order_id,customer_id,employee_id,order_date,shipping_date,order_status,payment_method,total_amount
ORD_00852,CUST_00168,EMP_019,2026-04-28,2026-05-02,Completed,COD,190000.0
ORD_00853,CUST_00180,EMP_018,2026-06-03,2026-06-04,Completed,E-Wallet,6181500.0
ORD_00854,CUST_00102,EMP_008,2026-04-03,2026-04-08,Completed,COD,15630000.0
ORD_00855,CUST_00126,EMP_019,2025-09-13,2025-09-17,Completed,E-Wallet,6930000.0
ORD_00856,CUST_00087,EMP_005,2025-02-07,2025-02-12,Completed,E-Wallet,7331000.0
ORD_00857,CUST_00182,EMP_016,2026-06-11,2026-06-12,Completed,COD,10925000.0
ORD_00858,CUST_00042,EMP_017,2025-05-05,2025-05-09,Completed,COD,150000.0
ORD_00859,CUST_00135,EMP_016,2025-05-24,2025-05-29,Completed,E-Wallet,612000.0
ORD_00860,CUST_00185,EMP_009,2026-06-20,2026-06-23,Completed,Bank Transfer,171000.0
ORD_00861,CUST_00183,EMP_012,2026-06-16,2026-06-20,Completed,E-Wallet,22515000.0
ORD_00862,CUST_00035,EMP_006,2026-06-21,2026-06-25,Completed,COD,550000.0
ORD_00863,CUST_00002,EMP_010,2025-07-12,2025-07-13,Completed,E-Wallet,9500000.0
ORD_00864,CUST_00018,EMP_012,2025-08-20,2025-08-21,Completed,Bank Transfer,150000.0
ORD_00865,CUST_00160,EMP_013,2025-09-18,2025-09-20,Completed,COD,4140000.0
ORD_00866,CUST_00134,EMP_019,2026-01-28,2026-02-02,Completed,Credit Card,45550000.0
ORD_00867,CUST_00001,EMP_011,2025-03-21,2025-03-22,Shipping,Bank Transfer,670000.0
ORD_00868,CUST_00144,EMP_013,2026-01-22,,Pending,E-Wallet,180000.0
ORD_00869,CUST_00155,EMP_007,2025-06-20,2025-06-23,Shipping,Bank Transfer,5878000.0
ORD_00870,CUST_00094,EMP_015,2025-12-21,2025-12-23,Completed,Bank Transfer,1402500.0
ORD_00871,CUST_00051,EMP_015,2026-01-05,2026-01-06,Completed,Credit Card,13470000.0
ORD_00872,CUST_00004,EMP_020,2025-10-07,2025-10-10,Completed,E-Wallet,10580000.0
ORD_00873,CUST_00015,EMP_019,2025-02-01,2025-02-05,Shipping,E-Wallet,60181000.0
ORD_00874,CUST_00008,EMP_020,2025-06-06,2025-06-08,Completed,Bank Transfer,8490000.0
ORD_00875,CUST_00016,EMP_011,2025-04-10,2025-04-13,Shipping,Bank Transfer,58100000.0
ORD_00876,CUST_00044,EMP_019,2026-01-11,2026-01-15,Completed,E-Wallet,24790500.0
ORD_00877,CUST_00156,EMP_007,2026-06-02,2026-06-03,Completed,Credit Card,1990000.0
ORD_00878,CUST_00179,EMP_003,2026-04-20,2026-04-21,Completed,Bank Transfer,8618500.0
ORD_00879,CUST_00056,EMP_012,2026-04-17,2026-04-19,Completed,Credit Card,21145500.0
ORD_00880,CUST_00081,EMP_014,2025-08-20,,Pending,Credit Card,1460000.0
ORD_00881,CUST_00116,EMP_006,2025-02-07,2025-02-12,Shipping,E-Wallet,4940000.0
ORD_00882,CUST_00089,EMP_010,2025-08-01,2025-08-06,Completed,Credit Card,1190000.0
ORD_00883,CUST_00067,EMP_002,2025-04-29,2025-05-01,Completed,E-Wallet,2590000.0
ORD_00884,CUST_00169,EMP_019,2025-02-04,2025-02-05,Completed,Credit Card,28560000.0
ORD_00885,CUST_00140,EMP_006,2025-01-23,2025-01-28,Completed,E-Wallet,10722500.0
ORD_00886,CUST_00154,EMP_011,2026-05-10,2026-05-13,Completed,COD,14230500.0
ORD_00887,CUST_00179,EMP_017,2025-07-23,,Cancelled,Bank Transfer,15800000.0
ORD_00888,CUST_00024,EMP_010,2025-05-25,,Pending,E-Wallet,75000.0
ORD_00889,CUST_00045,EMP_010,2025-11-11,2025-11-13,Completed,Bank Transfer,1690000.0
ORD_00890,CUST_00199,EMP_012,2025-01-06,2025-01-09,Completed,COD,1076500.0
ORD_00891,CUST_00181,EMP_008,2025-04-09,2025-04-12,Completed,Bank Transfer,8151000.0
ORD_00892,CUST_00187,EMP_014,2026-02-08,2026-02-11,Completed,E-Wallet,50590000.0
ORD_00893,CUST_00088,EMP_017,2025-01-02,2025-01-06,Completed,COD,7840000.0
ORD_00894,CUST_00168,EMP_006,2026-03-12,2026-03-15,Completed,E-Wallet,35491500.0
ORD_00895,CUST_00133,EMP_004,2026-04-22,,Pending,Credit Card,7545000.0
ORD_00896,CUST_00148,EMP_017,2026-01-29,2026-01-30,Completed,E-Wallet,4265500.0
ORD_00897,CUST_00030,EMP_020,2026-04-07,2026-04-11,Completed,Credit Card,31490000.0
ORD_00898,CUST_00182,EMP_019,2025-09-22,2025-09-27,Completed,E-Wallet,75000.0
ORD_00899,CUST_00126,EMP_015,2026-01-11,2026-01-16,Completed,Credit Card,7505000.0
ORD_00900,CUST_00007,EMP_018,2025-10-01,2025-10-04,Completed,E-Wallet,4290000.0
ORD_00901,CUST_00029,EMP_012,2025-02-07,2025-02-11,Completed,Bank Transfer,617500.0
ORD_00902,CUST_00163,EMP_016,2026-03-18,2026-03-21,Shipping,E-Wallet,3270000.0
ORD_00903,CUST_00010,EMP_005,2025-04-14,2025-04-15,Completed,Credit Card,16131000.0
ORD_00904,CUST_00111,EMP_004,2025-07-16,2025-07-19,Completed,Bank Transfer,22970000.0
ORD_00905,CUST_00177,EMP_006,2025-10-11,2025-10-12,Completed,E-Wallet,3220000.0
ORD_00906,CUST_00163,EMP_011,2025-04-10,2025-04-11,Completed,Credit Card,2555500.0
ORD_00907,CUST_00118,EMP_019,2026-03-07,2026-03-10,Completed,E-Wallet,55420000.0
ORD_00908,CUST_00191,EMP_016,2025-08-04,2025-08-06,Completed,E-Wallet,21900000.0
ORD_00909,CUST_00021,EMP_016,2025-12-20,2025-12-25,Completed,Credit Card,1990000.0
ORD_00910,CUST_00008,EMP_005,2025-06-20,2025-06-25,Completed,E-Wallet,1691500.0
ORD_00911,CUST_00143,EMP_016,2025-08-29,2025-09-03,Completed,Bank Transfer,8490000.0
ORD_00912,CUST_00029,EMP_019,2025-10-24,2025-10-26,Completed,E-Wallet,3681500.0
ORD_00913,CUST_00162,EMP_004,2025-11-22,2025-11-27,Completed,E-Wallet,290000.0
ORD_00914,CUST_00116,EMP_006,2025-07-01,2025-07-02,Completed,Credit Card,3440000.0
ORD_00915,CUST_00108,EMP_014,2025-07-13,2025-07-18,Completed,Bank Transfer,2690000.0
ORD_00916,CUST_00147,EMP_014,2025-01-24,2025-01-26,Completed,Bank Transfer,17592000.0
ORD_00917,CUST_00168,EMP_013,2026-06-08,2026-06-10,Shipping,E-Wallet,711000.0
ORD_00918,CUST_00052,EMP_011,2025-05-16,2025-05-17,Completed,Bank Transfer,865000.0
ORD_00919,CUST_00119,EMP_017,2025-04-24,,Pending,Credit Card,2235000.0
ORD_00920,CUST_00121,EMP_013,2025-03-14,,Pending,Credit Card,12830000.0
ORD_00921,CUST_00075,EMP_013,2025-02-10,2025-02-15,Completed,E-Wallet,8065500.0
ORD_00922,CUST_00195,EMP_019,2025-04-25,2025-04-28,Completed,E-Wallet,5190000.0
ORD_00923,CUST_00019,EMP_015,2026-05-19,,Pending,Credit Card,5025500.0
ORD_00924,CUST_00180,EMP_009,2025-10-09,2025-10-11,Completed,Bank Transfer,49380000.0
ORD_00925,CUST_00184,EMP_006,2025-11-09,2025-11-13,Completed,Credit Card,5290000.0
ORD_00926,CUST_00099,EMP_009,2025-08-22,2025-08-24,Completed,Credit Card,26125000.0
ORD_00927,CUST_00191,EMP_017,2026-02-20,2026-02-22,Completed,Credit Card,4570000.0
ORD_00928,CUST_00044,EMP_017,2026-05-09,2026-05-13,Completed,COD,19400000.0
ORD_00929,CUST_00187,EMP_004,2025-07-21,2025-07-25,Completed,COD,15770000.0
ORD_00930,CUST_00142,EMP_018,2025-03-23,,Cancelled,COD,180000.0
ORD_00931,CUST_00190,EMP_006,2025-09-08,2025-09-12,Completed,Bank Transfer,1250000.0
ORD_00932,CUST_00191,EMP_007,2025-03-07,2025-03-09,Shipping,Credit Card,655500.0
ORD_00933,CUST_00123,EMP_015,2025-04-11,2025-04-12,Completed,Credit Card,11990000.0
ORD_00934,CUST_00151,EMP_007,2026-05-14,2026-05-15,Completed,E-Wallet,20880000.0
ORD_00935,CUST_00194,EMP_014,2025-10-05,2025-10-07,Completed,Credit Card,4410000.0
ORD_00936,CUST_00071,EMP_018,2026-05-31,2026-06-04,Completed,COD,64951000.0
ORD_00937,CUST_00088,EMP_018,2025-07-07,2025-07-08,Completed,Bank Transfer,940500.0
ORD_00938,CUST_00121,EMP_004,2025-11-04,2025-11-06,Shipping,Bank Transfer,931000.0
ORD_00939,CUST_00041,EMP_020,2025-06-10,2025-06-15,Completed,E-Wallet,1451000.0
ORD_00940,CUST_00078,EMP_012,2025-05-29,2025-06-01,Completed,Credit Card,142500.0
ORD_00941,CUST_00002,EMP_013,2025-02-26,,Cancelled,Credit Card,5850000.0
ORD_00942,CUST_00184,EMP_009,2025-10-29,,Pending,COD,1350000.0
ORD_00943,CUST_00052,EMP_007,2026-05-31,2026-06-03,Completed,COD,290000.0
ORD_00944,CUST_00185,EMP_019,2026-04-27,,Cancelled,COD,8344000.0
ORD_00945,CUST_00151,EMP_013,2025-03-02,2025-03-05,Completed,Credit Card,1960000.0
ORD_00946,CUST_00199,EMP_014,2025-06-05,2025-06-10,Shipping,Credit Card,2520000.0
ORD_00947,CUST_00143,EMP_017,2025-10-26,2025-10-28,Completed,COD,44161000.0
ORD_00948,CUST_00120,EMP_008,2026-04-17,2026-04-19,Completed,Credit Card,44700000.0
ORD_00949,CUST_00165,EMP_014,2026-03-14,2026-03-18,Completed,COD,19021000.0
ORD_00950,CUST_00126,EMP_010,2025-12-08,2025-12-09,Completed,COD,11005500.0
ORD_00951,CUST_00111,EMP_009,2026-04-22,2026-04-24,Completed,Credit Card,2890000.0
ORD_00952,CUST_00200,EMP_014,2025-01-22,2025-01-25,Completed,COD,22950000.0
ORD_00953,CUST_00150,EMP_011,2026-04-14,2026-04-16,Completed,Credit Card,10380000.0
ORD_00954,CUST_00011,EMP_005,2025-12-23,,Cancelled,Credit Card,21637500.0
ORD_00955,CUST_00007,EMP_005,2026-03-27,2026-03-31,Completed,COD,29800000.0
ORD_00956,CUST_00013,EMP_015,2026-03-26,2026-03-28,Completed,E-Wallet,27570000.0
ORD_00957,CUST_00042,EMP_007,2025-05-04,2025-05-09,Shipping,Credit Card,4026500.0
ORD_00958,CUST_00066,EMP_017,2025-04-25,2025-04-26,Shipping,COD,171000.0
ORD_00959,CUST_00091,EMP_012,2025-11-14,,Pending,E-Wallet,15526500.0
ORD_00960,CUST_00071,EMP_011,2025-02-16,2025-02-18,Completed,Bank Transfer,3210000.0
ORD_00961,CUST_00054,EMP_010,2026-01-16,2026-01-18,Completed,E-Wallet,513000.0
ORD_00962,CUST_00172,EMP_006,2026-01-09,2026-01-10,Shipping,Bank Transfer,350000.0
ORD_00963,CUST_00068,EMP_020,2025-11-25,2025-11-26,Completed,Credit Card,14391000.0
ORD_00964,CUST_00105,EMP_002,2026-01-22,,Pending,Bank Transfer,27500000.0
ORD_00965,CUST_00108,EMP_003,2025-04-26,,Cancelled,E-Wallet,5680500.0
ORD_00966,CUST_00172,EMP_004,2026-05-05,2026-05-10,Completed,Bank Transfer,891000.0
ORD_00967,CUST_00058,EMP_003,2025-04-08,2025-04-11,Completed,COD,190000.0
ORD_00968,CUST_00085,EMP_015,2026-06-17,2026-06-20,Completed,Bank Transfer,4490000.0
ORD_00969,CUST_00009,EMP_013,2025-02-19,,Pending,Bank Transfer,7590500.0
ORD_00970,CUST_00042,EMP_013,2025-11-27,2025-12-01,Completed,E-Wallet,13346500.0
ORD_00971,CUST_00168,EMP_017,2025-12-12,2025-12-14,Completed,Credit Card,9980000.0
ORD_00972,CUST_00025,EMP_011,2026-06-16,2026-06-19,Completed,E-Wallet,6252500.0
ORD_00973,CUST_00183,EMP_010,2025-05-10,2025-05-13,Shipping,E-Wallet,5355000.0
ORD_00974,CUST_00047,EMP_013,2026-06-08,2026-06-10,Completed,COD,14900000.0
ORD_00975,CUST_00039,EMP_019,2026-06-22,2026-06-27,Completed,Credit Card,5470000.0
ORD_00976,CUST_00159,EMP_008,2025-06-05,2025-06-10,Completed,E-Wallet,26741000.0
ORD_00977,CUST_00077,EMP_001,2025-03-18,2025-03-23,Completed,Credit Card,1436500.0
ORD_00978,CUST_00016,EMP_014,2025-05-24,2025-05-26,Completed,Bank Transfer,290000.0
ORD_00979,CUST_00050,EMP_008,2025-12-25,2025-12-28,Completed,Bank Transfer,25080000.0
ORD_00980,CUST_00164,EMP_004,2026-06-18,2026-06-19,Completed,E-Wallet,520000.0
ORD_00981,CUST_00191,EMP_020,2026-04-11,2026-04-14,Completed,Credit Card,23295500.0
ORD_00982,CUST_00195,EMP_010,2025-08-19,2025-08-20,Completed,Credit Card,3790500.0
ORD_00983,CUST_00111,EMP_014,2025-02-28,2025-03-03,Completed,Credit Card,20045500.0
ORD_00984,CUST_00063,EMP_019,2026-05-22,2026-05-26,Completed,Credit Card,2380000.0
ORD_00985,CUST_00156,EMP_019,2026-01-20,2026-01-24,Completed,COD,10515500.0
ORD_00986,CUST_00093,EMP_019,2026-03-08,,Pending,COD,1040000.0
ORD_00987,CUST_00134,EMP_002,2026-02-13,,Pending,E-Wallet,25050000.0
ORD_00988,CUST_00106,EMP_001,2026-04-13,,Pending,Credit Card,756500.0
ORD_00989,CUST_00064,EMP_009,2026-04-02,,Pending,Credit Card,16151000.0
ORD_00990,CUST_00166,EMP_011,2026-02-15,,Pending,Bank Transfer,21775000.0
ORD_00991,CUST_00185,EMP_003,2026-02-20,2026-02-24,Completed,Bank Transfer,1170000.0
ORD_00992,CUST_00093,EMP_006,2025-06-22,2025-06-23,Completed,Bank Transfer,6280000.0
ORD_00993,CUST_00159,EMP_003,2025-07-23,2025-07-28,Completed,E-Wallet,34315000.0
ORD_00994,CUST_00076,EMP_020,2025-03-26,2025-03-28,Completed,E-Wallet,12189000.0
ORD_00995,CUST_00058,EMP_015,2025-08-10,2025-08-13,Completed,Bank Transfer,18967500.0
ORD_00996,CUST_00100,EMP_009,2026-01-08,,Pending,Credit Card,12123000.0
ORD_00997,CUST_00082,EMP_018,2026-01-01,2026-01-03,Completed,Credit Card,8604500.0
ORD_00998,CUST_00027,EMP_020,2025-08-22,2025-08-27,Completed,Bank Transfer,14700000.0
ORD_00999,CUST_00044,EMP_001,2026-04-05,2026-04-06,Completed,Credit Card,9800000.0
ORD_01000,CUST_00065,EMP_001,2026-05-18,2026-05-20,Completed,E-Wallet,520000.0
